set_name,instance_name,nodes,arcs,k_zero,density,scenarios,budget,policies,solver,m_sym,g_sym,subsolver,objective,unbounded,optimal,partition,cuts_rounds,cuts_added,gap,avg_cbtime,avg_sptime,time,empirical_optimal_ratio,empirical_suboptimal_ratio,best_optimal,best_objective
trees,trees-79_3-5_7,79,121,3,0.02,5,1,2,MIP,0,-1,NONE,524.0,NOT_UNBOUNDED,OPTIMAL,0-1-0-0-1,0,0,0.0,0.0,0.0,65.0,1.0,1.0,524.0,524.0
trees,trees-79_3-5_7,79,121,3,0.02,5,2,2,MIP,0,-1,NONE,597.0,NOT_UNBOUNDED,OPTIMAL,1-0-0-0-1,0,0,0.0,0.0,0.0,561.0,1.0,1.0,597.0,597.0
trees,trees-79_3-5_7,79,121,3,0.02,5,3,2,MIP,0,-1,NONE,614.0,NOT_UNBOUNDED,OPTIMAL,0-0-1-1-1,0,0,0.0,0.0,0.0,586.0,1.0,1.0,614.0,614.0
trees,trees-79_3-5_7,79,121,3,0.02,5,4,2,MIP,0,-1,NONE,637.0,NOT_UNBOUNDED,OPTIMAL,0-0-1-1-1,0,0,0.0,0.0,0.0,1145.0,1.0,1.0,637.0,637.0
trees,trees-79_3-5_7,79,121,3,0.02,5,5,2,MIP,0,-1,NONE,658.0,NOT_UNBOUNDED,OPTIMAL,1-1-0-0-0,0,0,0.0,0.0,0.0,2748.0,1.0,1.0,658.0,658.0
trees,trees-79_3-5_7,79,121,3,0.02,5,6,2,MIP,0,-1,NONE,693.0,NOT_UNBOUNDED,OPTIMAL,1-0-1-1-1,0,0,0.0,0.0,0.0,1293.0,1.0,1.0,693.0,693.0
trees,trees-79_3-5_7,79,121,3,0.02,5,7,2,MIP,0,-1,NONE,710.0,NOT_UNBOUNDED,OPTIMAL,1-0-1-1-1,0,0,0.0,0.0,0.0,4993.0,1.0,1.0,710.0,710.0
trees,trees-79_3-5_7,79,121,3,0.02,5,8,2,MIP,0,-1,NONE,741.0,NOT_UNBOUNDED,OPTIMAL,0-1-0-1-1,0,0,0.0,0.0,0.0,5948.0,1.0,1.0,741.01,741.01
trees,trees-79_3-5_7,79,121,3,0.02,5,9,2,MIP,0,-1,NONE,749.0,NOT_UNBOUNDED,OPTIMAL,0-0-0-0-0,0,0,0.0,0.0,0.0,9072.0,1.0,1.0,749.0,749.0
trees,trees-79_3-5_7,79,121,3,0.02,5,10,2,MIP,0,-1,NONE,781.0,NOT_UNBOUNDED,OPTIMAL,0-1-1-0-1,0,0,0.0,0.0,0.0,2910.0,1.0,1.0,781.0,781.0
trees,trees-79_3-5_7,79,121,3,0.02,5,1,3,MIP,0,-1,NONE,524.0,NOT_UNBOUNDED,OPTIMAL,1-0-0-1-2,0,0,0.0,0.0,0.0,181.0,1.0,1.0,524.0,524.0
trees,trees-79_3-5_7,79,121,3,0.02,5,2,3,MIP,0,-1,NONE,597.0,NOT_UNBOUNDED,OPTIMAL,0-1-1-1-2,0,0,0.0,0.0,0.0,1871.0,1.0,1.0,597.0,597.0
trees,trees-79_3-5_7,79,121,3,0.02,5,3,3,MIP,0,-1,NONE,629.0,NOT_UNBOUNDED,OPTIMAL,0-2-1-0-1,0,0,0.0,0.0,0.0,4927.0,1.0,1.0,629.0,629.0
trees,trees-79_3-5_7,79,121,3,0.02,5,4,3,MIP,0,-1,NONE,658.0,NOT_UNBOUNDED,OPTIMAL,0-2-0-1-1,0,0,0.0,0.0,0.0,4411.0,1.0,1.0,658.0,658.0
trees,trees-79_3-5_7,79,121,3,0.02,5,5,3,MIP,0,-1,NONE,675.000001,NOT_UNBOUNDED,OPTIMAL,0-2-0-1-1,0,0,0.0,0.0,0.0,8210.0,1.0,1.0,675.0,675.0
trees,trees-79_3-5_7,79,121,3,0.02,5,6,3,MIP,0,-1,NONE,710.0,NOT_UNBOUNDED,OPTIMAL,0-2-1-0-1,0,0,0.0,0.0,0.0,5034.0,1.0,1.0,710.02,710.02
trees,trees-79_3-5_7,79,121,3,0.02,5,7,3,MIP,0,-1,NONE,732.0,NOT_UNBOUNDED,OPTIMAL,0-2-1-1-1,0,0,0.0,0.0,0.0,4231.0,1.0,1.0,732.0,732.0
trees,trees-79_3-5_7,79,121,3,0.02,5,8,3,MIP,0,-1,NONE,741.0,NOT_UNBOUNDED,OPTIMAL,0-1-2-1-1,0,0,0.0,0.0,0.0,4477.0,1.0,1.0,741.0,741.0
trees,trees-79_3-5_7,79,121,3,0.02,5,9,3,MIP,0,-1,NONE,749.0,NOT_UNBOUNDED,OPTIMAL,0-1-0-0-1,0,0,0.0,0.0,0.0,16383.0,1.0,1.0,749.0,749.0
trees,trees-79_3-5_7,79,121,3,0.02,5,10,3,MIP,0,-1,NONE,799.0,NOT_UNBOUNDED,OPTIMAL,0-2-2-1-2,0,0,0.0,0.0,0.0,4888.0,1.0,1.0,799.0,799.0
trees,trees-79_3-5_8,79,121,3,0.02,5,1,2,GREEDY,0,-1,NONE,595.0,NOT_UNBOUNDED,NOT_OPTIMAL,1-0-1-0-0,0,0,-1.0,0.0,0.0,25.0,1.0,1.0,595.0,595.0
trees,trees-79_3-5_8,79,121,3,0.02,5,2,2,GREEDY,0,-1,NONE,610.0,NOT_UNBOUNDED,NOT_OPTIMAL,1-0-0-0-0,0,0,-1.0,0.0,0.0,84.0,0.98,0.98,625.0,625.0
trees,trees-79_3-5_8,79,121,3,0.02,5,3,2,GREEDY,0,-1,NONE,610.0,NOT_UNBOUNDED,NOT_OPTIMAL,1-1-0-0-0,0,0,-1.0,0.0,0.0,112.0,0.96,0.96,633.0,633.0
trees,trees-79_3-5_8,79,121,3,0.02,5,4,2,GREEDY,0,-1,NONE,633.0,NOT_UNBOUNDED,NOT_OPTIMAL,1-1-1-0-0,0,0,-1.0,0.0,0.0,130.0,0.98,0.98,647.0,647.0
trees,trees-79_3-5_8,79,121,3,0.02,5,5,2,GREEDY,0,-1,NONE,633.0,NOT_UNBOUNDED,NOT_OPTIMAL,1-1-1-0-0,0,0,-1.0,0.0,0.0,323.0,0.97,0.97,654.0,654.0
trees,trees-79_3-5_8,79,121,3,0.02,5,6,2,GREEDY,0,-1,NONE,610.0,NOT_UNBOUNDED,NOT_OPTIMAL,1-1-0-0-0,0,0,-1.0,0.0,0.0,1068.0,0.92,0.92,661.0,661.0
trees,trees-79_3-5_8,79,121,3,0.02,5,7,2,GREEDY,0,-1,NONE,633.0,NOT_UNBOUNDED,NOT_OPTIMAL,1-1-1-0-0,0,0,-1.0,0.0,0.0,2276.0,0.94,0.94,674.0,674.0
trees,trees-79_3-5_8,79,121,3,0.02,5,8,2,GREEDY,0,-1,NONE,633.0,NOT_UNBOUNDED,NOT_OPTIMAL,1-1-1-0-0,0,0,-1.0,0.0,0.0,11240.0,0.9,0.9,701.0,701.0
trees,trees-79_3-5_8,79,121,3,0.02,5,9,2,GREEDY,0,-1,NONE,633.0,NOT_UNBOUNDED,NOT_OPTIMAL,1-1-1-0-0,0,0,-1.0,0.0,0.0,83163.0,0.87,0.87,726.0,726.0
trees,trees-79_3-5_8,79,121,3,0.02,5,10,2,GREEDY,0,-1,NONE,667.0,NOT_UNBOUNDED,NOT_OPTIMAL,1-0-0-0-0,0,0,-1.0,0.0,0.0,302849.0,0.9,0.9,744.0,744.0
trees,trees-79_3-5_8,79,121,3,0.02,5,1,3,GREEDY,0,-1,NONE,595.0,NOT_UNBOUNDED,NOT_OPTIMAL,1-2-1-0-0,0,0,-1.0,0.0,0.0,32.0,1.0,1.0,595.0,595.0
trees,trees-79_3-5_8,79,121,3,0.02,5,2,3,GREEDY,0,-1,NONE,610.0,NOT_UNBOUNDED,NOT_OPTIMAL,1-2-0-0-0,0,0,-1.0,0.0,0.0,158.0,0.96,0.96,636.0,636.0
trees,trees-79_3-5_8,79,121,3,0.02,5,3,3,GREEDY,0,-1,NONE,610.0,NOT_UNBOUNDED,NOT_OPTIMAL,1-2-0-0-0,0,0,-1.0,0.0,0.0,147.0,0.94,0.94,650.0,650.0
trees,trees-79_3-5_8,79,121,3,0.02,5,4,3,GREEDY,0,-1,NONE,650.0,NOT_UNBOUNDED,NOT_OPTIMAL,1-2-1-0-0,0,0,-1.0,0.0,0.0,243.0,1.0,1.0,652.0,652.0
trees,trees-79_3-5_8,79,121,3,0.02,5,5,3,GREEDY,0,-1,NONE,650.0,NOT_UNBOUNDED,NOT_OPTIMAL,1-2-1-0-0,0,0,-1.0,0.0,0.0,523.0,0.98,0.98,665.0,665.0
trees,trees-79_3-5_8,79,121,3,0.02,5,6,3,GREEDY,0,-1,NONE,610.0,NOT_UNBOUNDED,NOT_OPTIMAL,1-2-2-0-0,0,0,-1.0,0.0,0.0,1372.0,0.9,0.9,678.0,678.0
trees,trees-79_3-5_8,79,121,3,0.02,5,7,3,GREEDY,0,-1,NONE,652.0,NOT_UNBOUNDED,NOT_OPTIMAL,1-2-1-0-0,0,0,-1.0,0.0,0.0,3703.0,0.91,0.91,715.0,715.0
trees,trees-79_3-5_8,79,121,3,0.02,5,8,3,GREEDY,0,-1,NONE,650.0,NOT_UNBOUNDED,NOT_OPTIMAL,1-2-1-0-0,0,0,-1.0,0.0,0.0,12033.0,0.89,0.89,730.0,730.0
trees,trees-79_3-5_8,79,121,3,0.02,5,9,3,GREEDY,0,-1,NONE,667.0,NOT_UNBOUNDED,NOT_OPTIMAL,1-2-2-2-0,0,0,-1.0,0.0,0.0,84161.0,0.91,0.91,731.0,731.0
trees,trees-79_3-5_8,79,121,3,0.02,5,10,3,GREEDY,0,-1,NONE,731.0,NOT_UNBOUNDED,NOT_OPTIMAL,1-0-0-2-0,0,0,-1.0,0.0,0.0,307058.0,0.92,0.92,794.0,794.0
trees,trees-79_3-5_8,79,121,3,0.02,5,1,2,MIP,0,-1,NONE,595.0,NOT_UNBOUNDED,OPTIMAL,1-1-0-0-0,0,0,0.0,0.0,0.0,110.0,1.0,1.0,595.0,595.0
trees,trees-79_3-5_8,79,121,3,0.02,5,2,2,MIP,0,-1,NONE,625.0,NOT_UNBOUNDED,OPTIMAL,0-0-0-0-1,0,0,0.0,0.0,0.0,309.0,1.0,1.0,625.0,625.0
trees,trees-79_3-5_8,79,121,3,0.02,5,3,2,MIP,0,-1,NONE,633.0,NOT_UNBOUNDED,OPTIMAL,0-1-0-0-1,0,0,0.0,0.0,0.0,773.0,1.0,1.0,633.0,633.0
trees,trees-79_3-5_8,79,121,3,0.02,5,4,2,MIP,0,-1,NONE,647.0,NOT_UNBOUNDED,OPTIMAL,1-1-1-0-0,0,0,0.0,0.0,0.0,1324.0,1.0,1.0,647.0,647.0
trees,trees-79_3-5_8,79,121,3,0.02,5,5,2,MIP,0,-1,NONE,654.0,NOT_UNBOUNDED,OPTIMAL,0-0-1-0-1,0,0,0.0,0.0,0.0,4956.0,1.0,1.0,654.0,654.0
trees,trees-79_3-5_8,79,121,3,0.02,5,6,2,MIP,0,-1,NONE,661.0,NOT_UNBOUNDED,OPTIMAL,0-0-1-1-1,0,0,0.0,0.0,0.0,3216.0,1.0,1.0,661.0,661.0
trees,trees-79_3-5_8,79,121,3,0.02,5,7,2,MIP,0,-1,NONE,674.0,NOT_UNBOUNDED,OPTIMAL,1-0-1-1-0,0,0,0.0,0.0,0.0,9052.0,1.0,1.0,674.0,674.0
trees,trees-79_3-5_8,79,121,3,0.02,5,8,2,MIP,0,-1,NONE,701.0,NOT_UNBOUNDED,OPTIMAL,0-1-1-0-0,0,0,0.0,0.0,0.0,1957.0,1.0,1.0,701.0,701.0
trees,trees-79_3-5_8,79,121,3,0.02,5,9,2,MIP,0,-1,NONE,726.0,NOT_UNBOUNDED,OPTIMAL,0-1-1-0-1,0,0,0.0,0.0,0.0,1812.0,1.0,1.0,726.0,726.0
trees,trees-79_3-5_8,79,121,3,0.02,5,10,2,MIP,0,-1,NONE,744.0,NOT_UNBOUNDED,OPTIMAL,0-1-1-0-0,0,0,0.0,0.0,0.0,411967.0,1.0,1.0,744.0,744.0
trees,trees-79_3-5_8,79,121,3,0.02,5,1,3,MIP,0,-1,NONE,595.0,NOT_UNBOUNDED,OPTIMAL,1-1-0-0-0,0,0,0.0,0.0,0.0,189.0,1.0,1.0,595.0,595.0
trees,trees-79_3-5_8,79,121,3,0.02,5,2,3,MIP,0,-1,NONE,636.0,NOT_UNBOUNDED,OPTIMAL,0-1-2-1-2,0,0,0.0,0.0,0.0,675.0,1.0,1.0,636.0,636.0
trees,trees-79_3-5_8,79,121,3,0.02,5,3,3,MIP,0,-1,NONE,650.0,NOT_UNBOUNDED,OPTIMAL,0-1-0-0-2,0,0,0.0,0.0,0.0,4232.0,1.0,1.0,650.0,650.0
trees,trees-79_3-5_8,79,121,3,0.02,5,4,3,MIP,0,-1,NONE,652.0,NOT_UNBOUNDED,OPTIMAL,0-1-2-1-2,0,0,0.0,0.0,0.0,5731.0,1.0,1.0,652.0,652.0
trees,trees-79_3-5_8,79,121,3,0.02,5,5,3,MIP,0,-1,NONE,665.0,NOT_UNBOUNDED,OPTIMAL,0-0-2-1-1,0,0,0.0,0.0,0.0,4347.0,1.0,1.0,665.0,665.0
trees,trees-79_3-5_8,79,121,3,0.02,5,6,3,MIP,0,-1,NONE,678.0,NOT_UNBOUNDED,OPTIMAL,0-0-1-2-1,0,0,0.0,0.0,0.0,8315.0,1.0,1.0,678.0,678.0
trees,trees-79_3-5_8,79,121,3,0.02,5,7,3,MIP,0,-1,NONE,715.0,NOT_UNBOUNDED,OPTIMAL,0-2-1-0-1,0,0,0.0,0.0,0.0,7876.0,1.0,1.0,715.0,715.0
trees,trees-79_3-5_8,79,121,3,0.02,5,8,3,MIP,0,-1,NONE,730.0,NOT_UNBOUNDED,OPTIMAL,0-0-1-2-1,0,0,0.0,0.0,0.0,9694.0,1.0,1.0,730.0,730.0
trees,trees-79_3-5_8,79,121,3,0.02,5,9,3,MIP,0,-1,NONE,731.0,NOT_UNBOUNDED,OPTIMAL,0-0-1-2-1,0,0,0.0,0.0,0.0,59793.0,1.0,1.0,731.0,731.0
trees,trees-79_3-5_8,79,121,3,0.02,5,10,3,MIP,0,-1,NONE,794.0,NOT_UNBOUNDED,OPTIMAL,0-2-1-0-2,0,0,0.0,0.0,0.0,28365.0,1.0,1.0,794.0,794.0
trees,trees-79_3-5_9,79,121,3,0.02,5,1,2,GREEDY,0,-1,NONE,549.0,NOT_UNBOUNDED,NOT_OPTIMAL,0-0-0-0-1,0,0,-1.0,0.0,0.0,16.0,1.0,1.0,549.0,549.0
trees,trees-79_3-5_9,79,121,3,0.02,5,2,2,GREEDY,0,-1,NONE,623.0,NOT_UNBOUNDED,NOT_OPTIMAL,0-0-0-0-1,0,0,-1.0,0.0,0.0,78.0,0.99,0.99,631.0,631.0
trees,trees-79_3-5_9,79,121,3,0.02,5,3,2,GREEDY,0,-1,NONE,623.0,NOT_UNBOUNDED,NOT_OPTIMAL,0-0-0-1-1,0,0,-1.0,0.0,0.0,58.0,0.94,0.94,663.0,663.0
trees,trees-79_3-5_9,79,121,3,0.02,5,4,2,GREEDY,0,-1,NONE,623.0,NOT_UNBOUNDED,NOT_OPTIMAL,0-0-0-1-1,0,0,-1.0,0.0,0.0,131.0,0.92,0.92,679.0,679.0
trees,trees-79_3-5_9,79,121,3,0.02,5,5,2,GREEDY,0,-1,NONE,687.0,NOT_UNBOUNDED,NOT_OPTIMAL,0-0-0-1-1,0,0,-1.0,0.0,0.0,268.0,1.0,1.0,687.0,687.0
trees,trees-79_3-5_9,79,121,3,0.02,5,6,2,GREEDY,0,-1,NONE,687.0,NOT_UNBOUNDED,NOT_OPTIMAL,0-0-0-1-1,0,0,-1.0,0.0,0.0,628.0,0.99,0.99,693.0,693.0
trees,trees-79_3-5_9,79,121,3,0.02,5,7,2,GREEDY,0,-1,NONE,687.0,NOT_UNBOUNDED,NOT_OPTIMAL,0-0-0-1-1,0,0,-1.0,0.0,0.0,3660.0,0.99,0.99,693.01,693.01
trees,trees-79_3-5_9,79,121,3,0.02,5,8,2,GREEDY,0,-1,NONE,576.0,NOT_UNBOUNDED,NOT_OPTIMAL,0-0-0-0-1,0,0,-1.0,0.0,0.0,54833.0,0.81,0.81,713.0,713.0
trees,trees-79_3-5_9,79,121,3,0.02,5,9,2,GREEDY,0,-1,NONE,687.0,NOT_UNBOUNDED,NOT_OPTIMAL,1-1-1-1-1,0,0,-1.0,0.0,0.0,32131.0,0.94,0.94,731.0,731.0
trees,trees-79_3-5_9,79,121,3,0.02,5,10,2,GREEDY,0,-1,NONE,687.0,NOT_UNBOUNDED,NOT_OPTIMAL,1-1-1-1-1,0,0,-1.0,0.0,0.0,3229.0,0.88,0.88,782.0,782.0
trees,trees-79_3-5_9,79,121,3,0.02,5,1,3,GREEDY,0,-1,NONE,549.0,NOT_UNBOUNDED,NOT_OPTIMAL,0-0-2-0-1,0,0,-1.0,0.0,0.0,48.0,1.0,1.0,549.0,549.0
trees,trees-79_3-5_9,79,121,3,0.02,5,2,3,GREEDY,0,-1,NONE,631.0,NOT_UNBOUNDED,NOT_OPTIMAL,0-0-2-0-1,0,0,-1.0,0.0,0.0,147.0,0.97,0.97,652.0,652.0
trees,trees-79_3-5_9,79,121,3,0.02,5,3,3,GREEDY,0,-1,NONE,663.0,NOT_UNBOUNDED,NOT_OPTIMAL,0-0-2-1-1,0,0,-1.0,0.0,0.0,155.0,0.99,0.99,667.0,667.0
trees,trees-79_3-5_9,79,121,3,0.02,5,4,3,GREEDY,0,-1,NONE,679.0,NOT_UNBOUNDED,NOT_OPTIMAL,0-0-2-1-1,0,0,-1.0,0.0,0.0,175.0,1.0,1.0,679.02,679.02
trees,trees-79_3-5_9,79,121,3,0.02,5,5,3,GREEDY,0,-1,NONE,687.0,NOT_UNBOUNDED,NOT_OPTIMAL,0-2-0-1-1,0,0,-1.0,0.0,0.0,352.0,1.0,1.0,687.0,687.0
trees,trees-79_3-5_9,79,121,3,0.02,5,6,3,GREEDY,0,-1,NONE,689.0,NOT_UNBOUNDED,NOT_OPTIMAL,0-2-0-1-1,0,0,-1.0,0.0,0.0,1378.0,0.99,0.99,693.0,693.0
trees,trees-79_3-5_9,79,121,3,0.02,5,7,3,GREEDY,0,-1,NONE,689.0,NOT_UNBOUNDED,NOT_OPTIMAL,0-2-0-1-1,0,0,-1.0,0.0,0.0,5004.0,0.99,0.99,693.0,693.13
trees,trees-79_3-5_9,79,121,3,0.02,5,8,3,GREEDY,0,-1,NONE,576.0,NOT_UNBOUNDED,NOT_OPTIMAL,0-2-0-2-1,0,0,-1.0,0.0,0.0,71452.0,0.79,0.79,730.0,730.03
trees,trees-79_3-5_9,79,121,3,0.02,5,9,3,GREEDY,0,-1,NONE,689.0,NOT_UNBOUNDED,NOT_OPTIMAL,1-2-1-1-1,0,0,-1.0,0.0,0.0,33826.0,0.9,0.9,764.0,764.0
trees,trees-79_3-5_9,79,121,3,0.02,5,10,3,GREEDY,0,-1,NONE,689.0,NOT_UNBOUNDED,NOT_OPTIMAL,1-2-1-1-1,0,0,-1.0,0.0,0.0,4827.0,0.86,0.86,803.0,803.0
trees,trees-79_3-5_9,79,121,3,0.02,5,1,2,MIP,0,-1,NONE,549.0,NOT_UNBOUNDED,OPTIMAL,0-1-1-1-1,0,0,0.0,0.0,0.0,428.0,1.0,1.0,549.0,549.0
trees,trees-79_3-5_9,79,121,3,0.02,5,2,2,MIP,0,-1,NONE,631.0,NOT_UNBOUNDED,OPTIMAL,1-1-0-1-0,0,0,0.0,0.0,0.0,571.0,1.0,1.0,631.0,631.0
trees,trees-79_3-5_9,79,121,3,0.02,5,3,2,MIP,0,-1,NONE,663.0,NOT_UNBOUNDED,OPTIMAL,0-0-0-1-1,0,0,0.0,0.0,0.0,1355.0,1.0,1.0,663.0,663.0
trees,trees-79_3-5_9,79,121,3,0.02,5,4,2,MIP,0,-1,NONE,679.0,NOT_UNBOUNDED,OPTIMAL,0-0-0-1-1,0,0,0.0,0.0,0.0,2197.0,1.0,1.0,679.0,679.0
trees,trees-79_3-5_9,79,121,3,0.02,5,5,2,MIP,0,-1,NONE,687.0,NOT_UNBOUNDED,OPTIMAL,0-0-0-1-1,0,0,0.0,0.0,0.0,3613.0,1.0,1.0,687.0,687.0
trees,trees-79_3-5_9,79,121,3,0.02,5,6,2,MIP,0,-1,NONE,693.0,NOT_UNBOUNDED,OPTIMAL,1-0-0-1-1,0,0,0.0,0.0,0.0,5083.0,1.0,1.0,693.0,693.0
trees,trees-79_3-5_9,79,121,3,0.02,5,7,2,MIP,0,-1,NONE,693.0,NOT_UNBOUNDED,OPTIMAL,1-1-0-1-1,0,0,0.0,0.0,0.0,229494.0,1.0,1.0,693.01,693.01
trees,trees-79_3-5_9,79,121,3,0.02,5,8,2,MIP,0,-1,NONE,713.0,NOT_UNBOUNDED,OPTIMAL,0-0-0-1-1,0,0,0.0,0.0,0.0,12572.0,1.0,1.0,713.0,713.0
trees,trees-79_3-5_9,79,121,3,0.02,5,9,2,MIP,0,-1,NONE,731.0,NOT_UNBOUNDED,OPTIMAL,1-1-1-0-0,0,0,0.0,0.0,0.0,17455.0,1.0,1.0,731.0,731.0
trees,trees-79_3-5_9,79,121,3,0.02,5,10,2,MIP,0,-1,NONE,782.0,NOT_UNBOUNDED,OPTIMAL,0-1-1-0-0,0,0,0.0,0.0,0.0,11991.0,1.0,1.0,782.0,782.0
trees,trees-79_3-5_9,79,121,3,0.02,5,1,3,MIP,0,-1,NONE,549.0,NOT_UNBOUNDED,OPTIMAL,2-1-0-1-1,0,0,0.0,0.0,0.0,165.0,1.0,1.0,549.0,549.0
trees,trees-79_3-5_9,79,121,3,0.02,5,2,3,MIP,0,-1,NONE,652.0,NOT_UNBOUNDED,OPTIMAL,0-0-1-2-2,0,0,0.0,0.0,0.0,582.0,1.0,1.0,652.0,652.0
trees,trees-79_3-5_9,79,121,3,0.02,5,3,3,MIP,0,-1,NONE,667.0,NOT_UNBOUNDED,OPTIMAL,0-0-2-2-1,0,0,0.0,0.0,0.0,1765.0,1.0,1.0,667.0,667.0
trees,trees-79_3-5_9,79,121,3,0.02,5,4,3,MIP,0,-1,NONE,679.0,NOT_UNBOUNDED,OPTIMAL,0-2-2-1-1,0,0,0.0,0.0,0.0,2428.0,1.0,1.0,679.02,679.02
trees,trees-79_3-5_9,79,121,3,0.02,5,5,3,MIP,0,-1,NONE,687.0,NOT_UNBOUNDED,OPTIMAL,0-2-2-1-1,0,0,0.0,0.0,0.0,5564.0,1.0,1.0,687.0,687.0
trees,trees-79_3-5_9,79,121,3,0.02,5,6,3,MIP,0,-1,NONE,693.0,NOT_UNBOUNDED,OPTIMAL,0-2-1-0-0,0,0,0.0,0.0,0.0,4169.0,1.0,1.0,693.0,693.0
trees,trees-79_3-5_9,79,121,3,0.02,5,7,3,MIP,0,-1,NONE,693.002217,NOT_UNBOUNDED,OPTIMAL,0-0-2-1-1,0,0,0.0,0.0,0.0,38030.0,1.0,1.0,693.0,693.13
trees,trees-79_3-5_9,79,121,3,0.02,5,8,3,MIP,0,-1,NONE,730.0,NOT_UNBOUNDED,OPTIMAL,0-1-0-1-2,0,0,0.0,0.0,0.0,8810.0,1.0,1.0,730.0,730.03
trees,trees-79_3-5_9,79,121,3,0.02,5,9,3,MIP,0,-1,NONE,764.0,NOT_UNBOUNDED,OPTIMAL,0-2-2-0-1,0,0,0.0,0.0,0.0,9022.0,1.0,1.0,764.0,764.0
trees,trees-79_3-5_9,79,121,3,0.02,5,10,3,MIP,0,-1,NONE,803.0,NOT_UNBOUNDED,OPTIMAL,0-2-1-2-0,0,0,0.0,0.0,0.0,5322.0,1.0,1.0,803.0,803.0
trees,trees-79_3-5_2,79,121,3,0.02,5,1,2,BENDERS,2,-1,NONE,579.0,NOT_UNBOUNDED,OPTIMAL,1-1-1-1-0,5,25,0.0,0.0,0.0,98.0,1.0,1.0,579.0,579.0
trees,trees-79_3-5_2,79,121,3,0.02,5,2,2,BENDERS,2,-1,NONE,591.0,NOT_UNBOUNDED,OPTIMAL,1-0-1-0-1,10,50,0.0,0.0,0.0,219.0,1.0,1.0,591.0,591.0
trees,trees-79_3-5_2,79,121,3,0.02,5,3,2,BENDERS,2,-1,NONE,612.0,NOT_UNBOUNDED,OPTIMAL,1-1-0-0-1,10,50,0.0,0.0,0.0,722.0,1.0,1.0,612.0,612.0
trees,trees-79_3-5_2,79,121,3,0.02,5,4,2,BENDERS,2,-1,NONE,618.0,NOT_UNBOUNDED,OPTIMAL,1-0-1-0-1,12,60,0.0,0.0,0.0,473.0,1.0,1.0,618.0,618.0
trees,trees-79_3-5_2,79,121,3,0.02,5,5,2,BENDERS,2,-1,NONE,622.000001,NOT_UNBOUNDED,OPTIMAL,1-0-1-0-1,18,90,0.0,0.0,0.0,10560.0,1.0,1.0,622.0,622.0
trees,trees-79_3-5_2,79,121,3,0.02,5,6,2,BENDERS,2,-1,NONE,660.0,NOT_UNBOUNDED,OPTIMAL,1-0-0-1-1,17,85,0.0,0.0,0.0,3298.0,1.0,1.0,660.0,660.0
trees,trees-79_3-5_2,79,121,3,0.02,5,7,2,BENDERS,2,-1,NONE,693.0,NOT_UNBOUNDED,OPTIMAL,1-1-1-0-0,20,100,0.0,0.0,0.0,1193.0,1.0,1.0,693.0,693.0
trees,trees-79_3-5_2,79,121,3,0.02,5,8,2,BENDERS,2,-1,NONE,717.0,NOT_UNBOUNDED,OPTIMAL,1-1-0-1-0,20,100,0.0,0.0,0.0,26214.0,1.0,1.0,717.0,717.0
trees,trees-79_3-5_2,79,121,3,0.02,5,9,2,BENDERS,2,-1,NONE,747.0,NOT_UNBOUNDED,OPTIMAL,0-1-0-1-1,30,150,0.0,0.0,0.0,111085.0,1.0,1.0,747.0,747.0
trees,trees-79_3-5_2,79,121,3,0.02,5,10,2,BENDERS,2,-1,NONE,751.000001,NOT_UNBOUNDED,OPTIMAL,0-1-0-1-1,32,160,0.0,0.0,0.0,705473.0,1.0,1.0,751.0,751.0
trees,trees-79_3-5_7,79,121,3,0.02,5,1,2,BENDERS,2,-1,NONE,524.0,NOT_UNBOUNDED,OPTIMAL,1-1-1-1-1,5,25,0.0,0.0,0.0,117.0,1.0,1.0,524.0,524.0
trees,trees-79_3-5_7,79,121,3,0.02,5,2,2,BENDERS,2,-1,NONE,597.0,NOT_UNBOUNDED,OPTIMAL,1-0-1-1-1,8,40,0.0,0.0,0.0,438.0,1.0,1.0,597.0,597.0
trees,trees-79_3-5_7,79,121,3,0.02,5,3,2,BENDERS,2,-1,NONE,614.0,NOT_UNBOUNDED,OPTIMAL,1-0-1-1-1,11,55,0.0,0.0,0.0,1659.0,1.0,1.0,614.0,614.0
trees,trees-79_3-5_7,79,121,3,0.02,5,4,2,BENDERS,2,-1,NONE,637.0,NOT_UNBOUNDED,OPTIMAL,0-0-1-1-1,13,65,0.0,0.0,0.0,611.0,1.0,1.0,637.0,637.0
trees,trees-79_3-5_7,79,121,3,0.02,5,5,2,BENDERS,2,-1,NONE,658.0,NOT_UNBOUNDED,OPTIMAL,0-0-1-1-1,16,80,0.0,0.0,0.0,2202.0,1.0,1.0,658.0,658.0
trees,trees-79_3-5_7,79,121,3,0.02,5,6,2,BENDERS,2,-1,NONE,693.000002,NOT_UNBOUNDED,OPTIMAL,1-0-1-1-1,24,120,0.0,0.0,0.0,10934.0,1.0,1.0,693.0,693.0
trees,trees-79_3-5_7,79,121,3,0.02,5,7,2,BENDERS,2,-1,NONE,710.000001,NOT_UNBOUNDED,OPTIMAL,1-0-1-1-1,20,100,0.0,0.0,0.0,49713.0,1.0,1.0,710.0,710.0
trees,trees-79_3-5_7,79,121,3,0.02,5,8,2,BENDERS,2,-1,NONE,741.005764,NOT_UNBOUNDED,OPTIMAL,1-0-1-1-0,40,200,0.0,0.0,0.0,63232.0,1.0,1.0,741.01,741.01
